Tmdbid,Title,Genre1,Genre2,Genre3,Genre4,Genre5,TmdbVote,Keywords
71411,El Chapo,Drama,,,,,7.5,"drugs,drug lord,kingpin,cartel,mexican cartel"
83851,The Undoing,Drama,Crime,Mystery,,,7.7,"based on novel or book,miniseries"
59427,Marvel's Avengers Assemble,Action & Adventure,Animation,,,,7.6,"superhero,based on comic"
46100,Celebridade,Soap,,,,,8.3,"music,competition,success,treason,celebrity,rivalry,revenge"
1660,I Dream of Jeannie,Sci-Fi & Fantasy,Comedy,Family,,,7.8,"jealousy,magic,time travel,wish,astronaut,genie,sitcom"
1620,CSI: Miami,Drama,Mystery,Crime,,,7.7,"miami, florida,police,detective,spin off,forensic science,csi"
87689,Warrior Nun,Action & Adventure,Drama,Sci-Fi & Fantasy,,,8,"nun,angel,vatican,pope,supernatural,religion"
66579,The Three Sides of Ana,Soap,Drama,,,,6.9,soap opera
63980,Camera Café,Comedy,,,,,7.1,comedian
103254,Yashahime: Princess Half-Demon,Animation,Action & Adventure,,,,7.4,"supernatural,dementia,demon,historical,spin off,super power,temporal travel,shounen,anime"
43168,NARUTO Spin-Off: Rock Lee & His Ninja Pals,Animation,Comedy,,,,6.9,"ninja,chibi"
89905,Normal People,Drama,,,,,7.9,"high school,small town,based on novel or book,dublin, ireland,rich woman poor man,romance,coming of age,university,ireland"
109805,Azur Lane: Slow Ahead!,Animation,Comedy,Sci-Fi & Fantasy,,,0,"slice of life,based on manga,military,fantasy world,anime"
34957,Laços de Família,Soap,Drama,,,,5.8,"jealousy,love triangle,marriage,forbidden love,star crossed lovers,telenovela"
1405,Dexter,Crime,Drama,Mystery,,,8.1,"double life,based on novel or book,miami, florida,vigilante,serial killer,psychological thriller,killer,murder investigation,crime investigation,neo-noir,21st century,police procedural"
2098,Batman: The Animated Series,Action & Adventure,Animation,Drama,Mystery,,8.3,"dc comics,superhero,based on comic,robin,super power"
30984,Bleach,Action & Adventure,Animation,Sci-Fi & Fantasy,,,8.3,"martial arts,swordplay,based on manga,fantasy world,shounen,anime,parallel universe"
66046,Mystery Music Show: King of Mask Singer,Reality,,,,,6,"music,competition,music competition,singing competition,k-pop,masked"
88548,Put Your Head on My Shoulder,Drama,Comedy,,,,7.8,romance
2316,The Office,Comedy,,,,,8.5,"office,job,mockumentary,remake,employer employee relationship,sitcom,employment,workplace comedy"
90855,SAINT SEIYA: Knights of the Zodiac,Animation,Action & Adventure,Sci-Fi & Fantasy,,,7.3,"computer-generated imagery,reboot,anime,caballeros,zodiaco"
46019,Roque Santeiro,Soap,Comedy,,,,9,"conspiracy,saint,sainthood"
38472,Marvel's Jessica Jones,Sci-Fi & Fantasy,Drama,,,,7.6,"mind control,superhero,based on comic,female protagonist,super power,private detective,marvel cinematic universe,masked superhero,neo-noir"
63247,Westworld,Western,Science Fiction,,,,8.1,"android,artificial intelligence,remake,role playing,second life,robot,wild west,theme park,based on movie,ethical dilemma,moral dilemma"
83125,Cursed,Action & Adventure,Sci-Fi & Fantasy,,,,7.5,"based on novel or book,teen drama"
98034,Digimon Adventure:,Animation,Sci-Fi & Fantasy,Action & Adventure,,,7.5,"monster,children,tournament,combat,reboot,anime"
82596,Emily in Paris,Drama,Comedy,,,,8.1,romantic comedy
42009,Black Mirror,Sci-Fi & Fantasy,Drama,,,,8.3,"technology,dystopia,satire,anthology,psychological thriller,alternate reality"
115194,A Perfect Planet,Documentary,,,,,9.3,"wildlife,nature,nature documentary"
73021,Disenchantment,Sci-Fi & Fantasy,Animation,Comedy,Action & Adventure,Mystery,7.4,"princess,fantasy world"
2530,Mr. Bean: The Animated Series,Animation,Comedy,Kids,,,6.5,british series
62643,DC's Legends of Tomorrow,Action & Adventure,Drama,Sci-Fi & Fantasy,,,7.2,"dc comics,superhero,villain,time travel,based on comic,spin off,superhero team"
112888,True Beauty,Comedy,Drama,,,,7.7,based on comic
78191,YOU,Mystery,Crime,Drama,,,8.1,"new york city,based on novel or book,stalker,love,psychological thriller,writer,relationship,obsessive love,social media"
63333,The Last Kingdom,Action & Adventure,Drama,,,,8.2,"viking,historical fiction,king,historical drama,costume drama,saxons,9th century"
48891,Brooklyn Nine-Nine,Comedy,Crime,,,,8.1,"new york city,weapon,police,big city,city,brooklyn, new york city,sitcom,workplace comedy"
890,Neon Genesis Evangelion,Sci-Fi & Fantasy,Animation,Drama,,,8.6,"depression,symbolism,loss,love,mecha,piloted robot,anime"
95,Buffy the Vampire Slayer,Comedy,Drama,Sci-Fi & Fantasy,Action & Adventure,,8.2,"high school,monster,magic,vampire,anti hero,supernatural,chosen one,female protagonist,apocalypse,teenager,vampire slayer,fighting supernatural"
42444,Saint Seiya,Animation,Drama,Action & Adventure,,,8.4,"knight,zodiac,anime"
61852,Henry Danger,Comedy,Family,Action & Adventure,Sci-Fi & Fantasy,Mystery,8.3,"parody,music competition,teenager,kids,teen superhero,satirical parodies"
86836,"Why the Hell are You Here, Teacher!?",Comedy,Animation,,,,8.8,"school,based on manga,teacher student relationship,teacher student sex,seinen,ecchi,anime,fan service"
14210,Polizeiruf 110,Crime,,,,,6.5,"police,police detective,crime investigation"
74225,GOING SEVENTEEN,Reality,Comedy,Talk,,,0,seventeen
69740,Ozark,Crime,Drama,,,,8.1,"money laundering,missouri,drug cartel,kingpin,ozarks"
46298,Hunter x Hunter,Action & Adventure,Animation,Drama,,,8.7,"friendship,martial arts,bounty hunter,virtual reality,training,coming of age,remake,revenge,tragedy,organized crime,tournament,based on manga,violence,fighting,super power,mutilation,reboot,shounen,anime,survival game"
46786,Bates Motel,Mystery,Drama,Crime,,,8.1,"small town,parent child relationship,motel,dysfunctional family,horror,prequel,serial killer,single mother,based on movie"
63407,My Heart is Yours,Comedy,Drama,Family,Soap,,8,telenovela
1409,Sons of Anarchy,Crime,Drama,,,,8.3,"outlaw,organized crime,motorcycle gang,criminal"
25707,Captain Tsubasa,Animation,,,,,7.8,"football (soccer),anime"
80752,See,Drama,Sci-Fi & Fantasy,Action & Adventure,,,8,"post-apocalyptic future,blind"
2673,The O.C.,Drama,,,,,7.6,"california,troubled teen,unlikely lovers,teenage romance,teen drama,wealthy teens"
16961,Café con Aroma de Mujer,Drama,,,,,7.7,"margarita rosa de francisco,guy ecker,cristobal errazuriz"
67178,Marvel's The Punisher,Action & Adventure,Crime,Drama,,,8.1,"gun,based on comic,vigilante,violence,marvel cinematic universe"
78903,Utopia,Drama,Action & Adventure,Mystery,,,7.4,thriller
77606,The Boss Baby: Back in Business,Animation,Action & Adventure,Comedy,Kids,,7,baby
105004,2.43: Seiin High School Boys Volleyball Team,Animation,Drama,,,,8.5,"competition,sports team,volleyball,slice of life,school,student,tournament,club,based on light novel,anime,boys,josei,sports series"
102903,Control Z,Drama,,,,,8.3,"hacker,bullying,teenager"
61345,Z Nation,Mystery,Action & Adventure,Drama,,,7,"post-apocalyptic future,survival,apocalypse,zombie,virus"
4630,The Fairly OddParents,Animation,Comedy,Kids,Sci-Fi & Fantasy,,7.6,"fairy,wish,kids"
67198,Star Trek: Discovery,Sci-Fi & Fantasy,Action & Adventure,,,,7.1,"space travel,alien"
39272,Once Upon a Time,Drama,Sci-Fi & Fantasy,,,,7,"magic,fairy tale,fantasy world,based on fairy tale,storybook,false memory"
64432,The Magicians,Drama,Fantasy,Horror,,,7.7,"new york city,based on novel or book,magic,college,school,super power,fantasy world"
4629,Stargate SG-1,Sci-Fi & Fantasy,Action & Adventure,Mystery,,,8.2,"space travel,alien,space,travel,alien planet,military,distant  planet,secret military program"
80968,Narcos: Mexico,Drama,Crime,,,,7.9,"mexico,drug cartel,1980s"
32726,Bob's Burgers,Comedy,Animation,,,,7.8,"puberty,sibling relationship,new jersey,restaurant,romance,children,school,speaking horse,singing,menu,seaside town,sitcom,burgers,burger bar"
33765,My Little Pony: Friendship Is Magic,Animation,Comedy,Sci-Fi & Fantasy,Kids,,7,"friendship,magic,pony,rainbow,kids,unicorn"
86823,Miru Tights,Animation,Drama,,,,7.1,"slice of life,school,ecchi,anime"
32415,Conan,Talk,Comedy,News,,,7.4,"celebrity,late-night show"
121,Doctor Who,Action & Adventure,Drama,Sci-Fi & Fantasy,,,7.9,"time travel,alien,space,time traveler,tardis"
99778,The God of High School,Animation,Comedy,Action & Adventure,Sci-Fi & Fantasy,,8.6,"martial arts,supernatural,secret organization,friends,student,violence,martial arts tournament,gods,anime"
88713,We Are Who We Are,Drama,,,,,8.1,"military base,u.s. army,coming of age"
66825,A Terra Prometida,Soap,,,,,7.6,"based on novel or book,romance"
20885,Quatro Por Quatro,Soap,,,,,0,"feminism,revenge,soap opera,novela"
67466,Marvel's Runaways,Action & Adventure,Crime,Drama,Sci-Fi & Fantasy,,7.7,"runaway,superhero,based on comic,teenager,super villain,marvel cinematic universe"
60866,iZombie,Horror,Drama,Crime,Sci-Fi & Fantasy,,7.7,"dc comics,seattle,morgue,based on comic,female protagonist,zombie,based on graphic novel,coroner,crime investigation,medical examination"
1407,Homeland,Drama,Action & Adventure,Crime,War & Politics,,7.5,"cia,terrorist,marine,war on terrorism,national security"
60059,Better Call Saul,Comedy,Crime,Drama,,,8.3,"crooked lawyer,spin off,criminal lawyer"
7225,Merlin,Action & Adventure,Drama,Sci-Fi & Fantasy,,,7.6,"magic,camelot,royal family,merlin,mystery,knight,king arthur,dragon,super power,fantasy world,wizard,based on myths, legends or folklore"
63549,Love for Rent,Comedy,,,,,5.3,love
66886,Road to Destiny,Drama,Soap,,,,4,"love triangle,doctor,soap opera"
63210,Shadowhunters,Action & Adventure,Drama,Sci-Fi & Fantasy,,,7.4,"based on novel or book,magic,vampire,supernatural,werewolf,demon,supernatural creature,warlock,shadowhunter,fighting supernatural,rune,based on young adult novel"
60632,The Color of Passion,Drama,Soap,,,,7.5,telenovela
3452,Frasier,Comedy,,,,,7.6,"sibling relationship,radio presenter,seattle,radio,psychiatrist,dog,family,widower,apartment,hometown,psychiatry,radio host,sitcom,living with parents,father son relationship"
34391,Marvel's Ultimate Spider-Man,Action & Adventure,Animation,Comedy,,,7.5,"new york city,superhero,based on comic"
32651,Interns,Comedy,,,,,6.1,"hospital,doctor,medical student,sitcom,workplace comedy"
61889,Marvel's Daredevil,Action,Crime,,,,7.9,"superhero,based on comic,blind,daredevil,marvel cinematic universe"
34057,Floribella,Soap,Comedy,,,,0,romance
95269,Toilet-Bound Hanako-kun,Animation,Mystery,Comedy,,,8.8,"supernatural,romance,mystery,school,student,based on manga,spirit,anime,academy"
110862,Social Distance,Drama,,,,,6.7,"anthology,covid-19"
2085,Courage the Cowardly Dog,Sci-Fi & Fantasy,Animation,Mystery,Comedy,,8.2,"monster,cartoon dog,creepy,middle of nowhere"
69629,The Gifted,Action & Adventure,Drama,Sci-Fi & Fantasy,,,7.6,"superhero,mutant,based on comic,on the run,family,based on graphic novel,super power,hunted"
1420,New Girl,Comedy,,,,,6.9,"roommate,friends,apartment building,group of friends,twenty something,sitcom"
99083,Bottom-tier Character Tomozaki,Animation,Comedy,Drama,,,0,"video game,romance,slice of life,gamer,school,based on light novel,anime,students"
2458,CSI: NY,Crime,Drama,Mystery,,,7.2,"new york city,detective,spin off,nypd,crime lab,forensic,murder investigation,crime investigation,csi,police procedural"
35610,InuYasha,Animation,Sci-Fi & Fantasy,Action & Adventure,Comedy,Drama,8.5,"martial arts,love triangle,swordplay,magic,supernatural,time travel,romance,based on manga,violence,demon,historical,parallel world,super power,youkai,feudal japan,contemporary,shounen,anime,isekai"
2025,"Beverly Hills, 90210",Drama,,,,,7.2,"high school,california,family relationships,los angeles, california,beverly hills,teenage romance,teen drama,social issues,wealthy teens,melodrama"
96462,It's Okay to Not Be Okay,Drama,Comedy,,,,8.7,"post traumatic stress  disorder,illustrator,brotherhood,psychiatric hospital,antisocial personality disorder,anti social,caregiver,psychiatric ward,mental health,healing,traumatic childhood,dark fairy tale,autistic,female author"
95623,Yuru Camp △ Live Action,Comedy,,,,,7.5,"hobby,camp,based on manga,schoolgirl,club,based on anime"
72705,Marvel's Spider-Man,Animation,Sci-Fi & Fantasy,,,,7.8,"superhero,based on comic,蜘蛛侠"
63639,The Expanse,Drama,Mystery,Sci-Fi & Fantasy,,,7.8,"future,spacecraft,space travel,space,conspiracy,space station,space opera"
39340,2 Broke Girls,Comedy,,,,,7,"new york city,restaurant,diner,female friendship,brooklyn, new york city,sitcom,workplace comedy,riches to rags,rich vs poor,working life"
2352,The Nanny,Comedy,,,,,7.9,"new york city,babysitter,family relationships,children,female protagonist,employer employee relationship,sitcom,domestic worker"
655,Star Trek: The Next Generation,Sci-Fi & Fantasy,Action & Adventure,Drama,Mystery,,8.3,"spacecraft,oxygen,space travel,places and planets,alien,space,alien planet,trek,space opera,adventurer,star trek"
64153,Kölner Treff,Talk,,,,,0,talk show
95594,Fast & Furious Spy Racers,Animation,Action & Adventure,Kids,Family,Sci-Fi & Fantasy,7,"street race,computer animation,racecar driver"
88029,Juegos de poder,Soap,Crime,Drama,,,0,"thriller,presidential candidate,political drama"
1025,The Rocky and Bullwinkle Show,Animation,Comedy,Family,,,7.1,"squirrel,moose,professor peabody,boris badenov,fractured fairy tale"
580,Star Trek: Deep Space Nine,Sci-Fi & Fantasy,Action & Adventure,Drama,,,7.9,"space travel,alien,alien planet,space station"
99471,El circo de las Montini,Soap,Comedy,,,,0,circus
20353,Magical DoReMi,Animation,Comedy,Sci-Fi & Fantasy,,,6,"kids,anime"
105,Sex and the City,Comedy,,,,,7.4,"new york city,beauty,female friendship,love,dating,newspaper reporter,manhattan, new york city,sitcom"
72974,Downtown no Gaki no Tsukai ya Arahende!!,Comedy,,,,,9.8,variety show
111462,The Liberator,War & Politics,Animation,Drama,,,7.1,"world war ii,adult animation"
90812,Industry,Drama,,,,,7.2,"london, england,banking,finance"
1411,Person of Interest,Drama,Action & Adventure,Crime,Sci-Fi & Fantasy,,8,"artificial intelligence,hacker,police,anti hero,vigilante,surveillance,government agent,villain turns good,procedural"
108952,Dr. Ramune: Mysterious Disease Specialist,Animation,Comedy,Mystery,,,6,"supernatural,based on manga,shounen,anime,rare disease"
96942,Back Arrow,Animation,Action & Adventure,Sci-Fi & Fantasy,,,0,"mecha,battle,anime"
3570,Sailor Moon,Action & Adventure,Animation,Drama,Sci-Fi & Fantasy,,8.3,"based on manga,anime,sailor moon,nakayoshi,なかよし,武内直子,戦闘美少女系魔法少女,講談社"
11258,McHale's Navy,Comedy,,,,,6.8,"rogue navy,pt boats"
61418,Jane the Virgin,Comedy,Drama,,,,7.9,"virgin,baby,miami, florida,love triangle,pregnancy,latinx lead,romance,artificial insemination,telenovela"
82816,Lovecraft Country,Drama,Mystery,Sci-Fi & Fantasy,,,7.3,"based on novel or book,war veteran,road trip,anthology,thriller,racism,1950s,cosmic horror,jim crow laws,horror anthology,mob violence"
67593,District 31,Crime,Drama,,,,4,"montreal, canada,police detective"
897,The Grim Adventures of Billy and Mandy,Animation,Comedy,Family,,,8,"grim reaper,spin off,kids"
90823,BIA,Drama,Comedy,Soap,,,8,"musical,family"
97186,"Love, Victor",Comedy,Drama,,,,8.7,"coming out,high school,male friendship,sequel,coming of age,in the closet,lgbt,lgbt teen,gay teen"
1996,The Flintstones,Family,Animation,Comedy,Kids,,7.3,prehistoric
1973,24,Action & Adventure,Drama,,,,7.7,"biological weapon,traitor,revenge,los angeles, california,secret service,political intrigue ,assassination of president,counter terrorist"
101325,Sucupira,Soap,Comedy,,,,0,"romance,remake"
96120,SUPER HXEROS,Animation,Comedy,Action & Adventure,,,6.2,"supernatural,alien,school,student,based on manga,ecchi,shounen,anime"
888,Spider-Man,Animation,Action & Adventure,,,,8.2,"superhero,based on comic"
41731,O Rei do Gado,Soap,Drama,Family,,,7,"love triangle,coffee grower,rivalry,cattle,star crossed lovers,italian immigration"
38693,LEGO Ninjago: Masters of Spinjitzu,Action & Adventure,Animation,Comedy,Family,Sci-Fi & Fantasy,7.8,"ninja,based on toy,lego"
62823,Scream: The TV Series,Horror,,,,,6.8,"high school,murder,serial killer,teenager,based on movie"
68467,3%,Drama,Sci-Fi & Fantasy,,,,7.4,"island,thriller,selection"
65820,Van Helsing,Mystery,Sci-Fi & Fantasy,Action & Adventure,,,6.8,"vampire,post-apocalyptic future,vampire hunter,based on movie,반 헬싱"
1778,Zoey 101,Drama,Comedy,,,,8.2,"california,boarding school,teenager"
30983,Case Closed,Animation,Comedy,Mystery,,,7.6,"high school,japan,secret identity,detective,cop,based on manga,anime"
71225,Cable Girls,Drama,,,,,8,"work,telephone,1920s,workplace romance,rekindled romance"
61222,BoJack Horseman,Comedy,Drama,Animation,,,8.6,"depression,drug abuse,nihilism,show business,horse,adult humor,satire,cynicism,alcoholism,anthropomorphism,hollywood,adult animation,washed up star,hollywood star,existentialism,sitcom,nihilist"
104852,Hortensia Saga,Animation,Drama,Mystery,Action & Adventure,Sci-Fi & Fantasy,0,"monster,magic,kingdom,duke,combat,based on video game,anime"
93454,The Serpent,Drama,Crime,,,,9,"nepal,1970s,bangkok,thailand,serial killer,india,inspired by a true story"
78004,Death Note: New Generation,Crime,Drama,Mystery,,,9.5,"supernatural,prequel,based on manga,psychological mystery"
65942,Re:ZERO -Starting Life in Another World-,Animation,Comedy,Drama,Sci-Fi & Fantasy,Action & Adventure,7.6,"magic,supernatural,trauma,time travel,gore,tragedy,thriller,fate,time loop,parallel world,death,mutilation,medieval,angst,based on light novel,anime,bishoujo,butterfly effect,isekai,parallel universe"
